"season","date","visitor","visitor.score","loc","host","host.score","ot","tournament","conference"
2013,"2013-01-04","Western Michigan",6,"@","Bemidji State",0,"","","NC"
2013,"2013-01-04","Rensselaer",2,"@","Boston University",3,"OT","","NC"
2013,"2013-01-04","Massachusetts-Lowell",2,"@","Clarkson",1,"","","NC"
2013,"2013-01-04","Sacred Heart",2,"@","Colgate",6,"","","NC"
2013,"2013-01-04","Cornell",1,"@","Denver",5,"","","NC"
2013,"2013-01-04","Union",1,"@","Lake Superior",4,"","","NC"
2013,"2013-01-04","Mercyhurst",1,"@","Maine",2,"","","NC"
2013,"2013-01-04","Providence",3,"@","Minnesota State",4,"OT","","NC"
2013,"2013-01-04","Northern Michigan",6,"@","St. Cloud State",2,"","","NC"
2013,"2013-01-04","RIT",4,"@","St. Lawrence",3,"","","NC"
2013,"2013-01-04","Adrian",4,"@","Alabama-Huntsville",2,"","","NC"
2013,"2013-01-04","Penn State",3,"@","Connecticut",4,"","","NC"
2013,"2013-01-04","Holy Cross",2,"@","North Dakota",5,"","","NC"
2013,"2013-01-05","Robert Morris",4,"@","Army",1,"","","AH"
2013,"2013-01-05","Air Force",3,"@","Niagara",4,"","","AH"
2013,"2013-01-05","Michigan State",0,"@","Ferris State",3,"","","CC"
2013,"2013-01-05","Dartmouth",1,"@","Princeton",2,"","","EC"
2013,"2013-01-05","Harvard",2,"@","Quinnipiac",6,"","","EC"
2013,"2013-01-05","Merrimack",4,"@","Vermont",1,"","","HE"
2013,"2013-01-05","Wisconsin",1,"@","Alaska-Anchorage",0,"","","WC"
2013,"2013-01-05","Colorado College",1,"@","Nebraska-Omaha",3,"","","WC"
2013,"2013-01-05","Western Michigan",2,"@","Bemidji State",2,"OT","","NC"
2013,"2013-01-05","Bowling Green",2,"@","Canisius",2,"OT","","NC"
2013,"2013-01-05","Massachusetts-Lowell",6,"@","Clarkson",2,"","","NC"
2013,"2013-01-05","Sacred Heart",0,"@","Colgate",9,"","","NC"
2013,"2013-01-05","Cornell",1,"@","Denver",2,"","","NC"
2013,"2013-01-05","Union",1,"@","Lake Superior",3,"","","NC"
2013,"2013-01-05","Mercyhurst",5,"@","Maine",2,"","","NC"
2013,"2013-01-05","Providence",0,"@","Minnesota State",4,"","","NC"
2013,"2013-01-05","Bentley",6,"@","Northeastern",3,"","","NC"
2013,"2013-01-05","Northern Michigan",2,"@","St. Cloud State",1,"","","NC"
2013,"2013-01-05","RIT",3,"@","St. Lawrence",4,"","","NC"
2013,"2013-01-05","Penn State",1,"@","Connecticut",4,"","","NC"
2013,"2013-01-05","Holy Cross",2,"@","North Dakota",3,"","","NC"
2013,"2013-01-05","Rensselaer",2,"@","New Hampshire",5,"","","NC"
2013,"2013-01-06","Bowling Green",3,"@","Canisius",2,"","","NC"
2013,"2013-01-08","Bowling Green",5,"@","Michigan",1,"","","CC"
2013,"2013-01-08","Notre Dame",1,"@","Minnesota",4,"","","NC"
2013,"2013-01-09","Harvard",6,"@","Boston University",5,"OT","","NC"
2013,"2013-01-11","Army",1,"@","Air Force",4,"","","AH"
2013,"2013-01-11","Niagara",3,"@","American International",2,"","","AH"
2013,"2013-01-11","Holy Cross",2,"@","Mercyhurst",1,"","","AH"
2013,"2013-01-11","Bentley",3,"@","RIT",0,"","","AH"
2013,"2013-01-11","Connecticut",3,"@","Robert Morris",2,"","","AH"
2013,"2013-01-11","Canisius",5,"@","Sacred Heart",1,"","","AH"
2013,"2013-01-11","Ohio State",3,"@","Ferris State",1,"","","CC"
2013,"2013-01-11","Notre Dame",1,"@","Michigan State",0,"","","CC"
2013,"2013-01-11","Miami",1,"@","Northern Michigan",2,"","","CC"
2013,"2013-01-11","Alaska",5,"@","Michigan",4,"","","CC"
2013,"2013-01-11","Lake Superior",1,"@","Western Michigan",1,"OT","LSSU wins shootout, 2-1","CC"
2013,"2013-01-11","Brown",3,"@","Clarkson",2,"","","EC"
2013,"2013-01-11","Union",3,"@","Princeton",2,"","","EC"
2013,"2013-01-11","Rensselaer",1,"@","Quinnipiac",1,"OT","","EC"
2013,"2013-01-11","Yale",5,"@","St. Lawrence",3,"","","EC"
2013,"2013-01-11","New Hampshire",2,"@","Boston College",5,"","","HE"
2013,"2013-01-11","Boston University",4,"@","Merrimack",1,"","","HE"
2013,"2013-01-11","Maine",1,"@","Northeastern",1,"OT","","HE"
2013,"2013-01-11","Providence",5,"@","Massachusetts",4,"","","HE"
2013,"2013-01-11","Massachusetts-Lowell",4,"@","Vermont",2,"","","HE"
2013,"2013-01-11","Nebraska-Omaha",4,"@","Denver",7,"","","WC"
2013,"2013-01-11","Wisconsin",4,"@","Minnesota State",3,"OT","","WC"
2013,"2013-01-11","Michigan Tech",0,"@","Minnesota-Duluth",1,"","","WC"
2013,"2013-01-11","Alaska-Anchorage",3,"@","Minnesota",4,"","","WC"
2013,"2013-01-11","Colorado College",4,"@","North Dakota",3,"","","WC"
2013,"2013-01-12","Army",3,"@","Air Force",3,"OT","","AH"
2013,"2013-01-12","Niagara",3,"@","American International",1,"","","AH"
2013,"2013-01-12","Holy Cross",2,"@","Mercyhurst",4,"","","AH"
2013,"2013-01-12","Bentley",0,"@","RIT",4,"","","AH"
2013,"2013-01-12","Connecticut",3,"@","Robert Morris",4,"","","AH"
2013,"2013-01-12","Canisius",6,"@","Sacred Heart",3,"","","AH"
2013,"2013-01-12","Ohio State",1,"@","Ferris State",3,"","","CC"
2013,"2013-01-12","Notre Dame",1,"@","Michigan State",4,"","","CC"
2013,"2013-01-12","Miami",3,"@","Northern Michigan",3,"OT","Miami wins shootout, 1-0 (5 rounds)","CC"
2013,"2013-01-12","Alaska",4,"@","Michigan",1,"","","CC"
2013,"2013-01-12","Lake Superior",1,"@","Western Michigan",3,"","","CC"
2013,"2013-01-12","Yale",3,"@","Clarkson",1,"","","EC"
2013,"2013-01-12","Harvard",2,"@","Dartmouth",3,"","","EC"
2013,"2013-01-12","Rensselaer",1,"@","Princeton",4,"","","EC"
2013,"2013-01-12","Union",2,"@","Quinnipiac",3,"","","EC"
2013,"2013-01-12","Brown",2,"@","St. Lawrence",3,"","","EC"
2013,"2013-01-12","Maine",0,"@","Merrimack",6,"","","HE"
2013,"2013-01-12","Massachusetts",0,"@","Providence",2,"","","HE"
2013,"2013-01-12","Boston College",1,"@","New Hampshire",2,"","","HE"
2013,"2013-01-12","Massachusetts-Lowell",6,"@","Vermont",3,"","","HE"
2013,"2013-01-12","Nebraska-Omaha",3,"@","Denver",3,"OT","","WC"
2013,"2013-01-12","Wisconsin",2,"@","Minnesota State",1,"OT","","WC"
2013,"2013-01-12","Michigan Tech",4,"@","Minnesota-Duluth",5,"","","WC"
2013,"2013-01-12","Alaska-Anchorage",1,"@","Minnesota",7,"","","WC"
2013,"2013-01-12","Colorado College",3,"@","North Dakota",5,"","","WC"
2013,"2013-01-15","Notre Dame",2,"@","Bowling Green",4,"","","CC"
2013,"2013-01-15","Neumann",3,"@","Penn State",2,"OT","","NC"
2013,"2013-01-17","Providence",1,"@","Massachusetts-Lowell",2,"","","HE"
2013,"2013-01-18","Robert Morris",1,"@","American International",4,"","","AH"
2013,"2013-01-18","RIT",6,"@","Army",5,"","","AH"
2013,"2013-01-18","Canisius",2,"@","Bentley",3,"OT","","AH"
2013,"2013-01-18","Niagara",3,"@","Holy Cross",5,"","","AH"
2013,"2013-01-18","Mercyhurst",4,"@","Connecticut",5,"","","AH"
2013,"2013-01-18","Western Michigan",2,"@","Bowling Green",3,"","","CC"
2013,"2013-01-18","Michigan",6,"@","Lake Superior",4,"","","CC"
2013,"2013-01-18","Ferris State",2,"@","Michigan State",1,"","","CC"
2013,"2013-01-18","Alaska",5,"@","Notre Dame",4,"","","CC"
2013,"2013-01-18","Ohio State",2,"@","Northern Michigan",4,"","","CC"
2013,"2013-01-18","Dartmouth",4,"@","Brown",2,"","","EC"
2013,"2013-01-18","Colgate",1,"@","Rensselaer",2,"","","EC"
2013,"2013-01-18","Cornell",3,"@","Union",2,"","","EC"
2013,"2013-01-18","Harvard",0,"@","Yale",4,"","","EC"
2013,"2013-01-18","Massachusetts",5,"@","Boston College",2,"","","HE"
2013,"2013-01-18","Northeastern",6,"@","Boston University",5,"","","HE"
2013,"2013-01-18","Merrimack",1,"@","Maine",1,"OT","","HE"
2013,"2013-01-18","Minnesota-Duluth",3,"@","Colorado College",2,"","","WC"
2013,"2013-01-18","Bemidji State",0,"@","Michigan Tech",4,"","","WC"
2013,"2013-01-18","Denver",2,"@","St. Cloud State",5,"","","WC"
2013,"2013-01-18","Minnesota State",3,"@","Alaska-Anchorage",3,"OT","","WC"
2013,"2013-01-18","North Dakota",1,"@","Minnesota",5,"","","WC"
2013,"2013-01-18","Miami",0,"@","Wisconsin",1,"","","NC"
2013,"2013-01-19","Robert Morris",5,"@","American International",4,"","","AH"
2013,"2013-01-19","RIT",4,"@","Army",2,"","","AH"
2013,"2013-01-19","Canisius",2,"@","Bentley",7,"","","AH"
2013,"2013-01-19","Niagara",4,"@","Holy Cross",1,"","","AH"
2013,"2013-01-19","Air Force",5,"@","Sacred Heart",2,"","","AH"
2013,"2013-01-19","Mercyhurst",5,"@","Connecticut",0,"","","AH"
2013,"2013-01-19","Michigan State",2,"@","Ferris State",5,"","","CC"
2013,"2013-01-19","Michigan",2,"@","Lake Superior",3,"","","CC"
2013,"2013-01-19","Alaska",2,"@","Notre Dame",1,"","","CC"
2013,"2013-01-19","Ohio State",2,"@","Northern Michigan",3,"","","CC"
2013,"2013-01-19","Bowling Green",1,"@","Western Michigan",2,"","","CC"
2013,"2013-01-19","Harvard",2,"@","Brown",5,"","","EC"
2013,"2013-01-19","St. Lawrence",3,"@","Clarkson",3,"OT","","EC"
2013,"2013-01-19","Cornell",2,"@","Rensselaer",3,"","","EC"
2013,"2013-01-19","Colgate",1,"@","Union",2,"","","EC"
2013,"2013-01-19","Dartmouth",2,"@","Yale",4,"","","EC"
2013,"2013-01-19","Massachusetts-Lowell",4,"@","Boston University",3,"","","HE"
2013,"2013-01-19","Merrimack",3,"@","Maine",2,"","","HE"
2013,"2013-01-19","Boston College",9,"@","Northeastern",3,"","","HE"
2013,"2013-01-19","Providence",6,"@","New Hampshire",5,"","","HE"
2013,"2013-01-19","Minnesota-Duluth",1,"@","Colorado College",5,"","","WC"
2013,"2013-01-19","Bemidji State",2,"@","Michigan Tech",2,"OT","","WC"
2013,"2013-01-19","Denver",1,"@","St. Cloud State",5,"","","WC"
2013,"2013-01-19","Minnesota State",4,"@","Alaska-Anchorage",0,"","","WC"
2013,"2013-01-19","North Dakota",4,"@","Minnesota",4,"OT","","WC"
2013,"2013-01-19","Miami",2,"@","Wisconsin",1,"","","NC"
2013,"2013-01-20","Air Force",6,"@","Sacred Heart",3,"","","AH"
2013,"2013-01-22","Harvard",1,"@","Union",4,"","","EC"
2013,"2013-01-22","Connecticut",1,"@","Quinnipiac",2,"","","NC"
2013,"2013-01-25","Robert Morris",0,"@","Air Force",2,"","","AH"
2013,"2013-01-25","Bentley",4,"@","Holy Cross",1,"","","AH"
2013,"2013-01-25","Niagara",3,"@","RIT",3,"OT","","AH"
2013,"2013-01-25","American International",1,"@","Connecticut",3,"","","AH"
2013,"2013-01-25","Bowling Green",1,"@","Miami",2,"","","CC"
2013,"2013-01-25","Ferris State",3,"@","Notre Dame",1,"","","CC"
2013,"2013-01-25","Lake Superior",2,"@","Ohio State",3,"","","CC"
2013,"2013-01-25","Northern Michigan",1,"@","Alaska",2,"","","CC"
2013,"2013-01-25","Michigan",2,"@","Western Michigan",3,"","","CC"
2013,"2013-01-25","Brown",1,"@","Colgate",2,"","","EC"
2013,"2013-01-25","Yale",3,"@","Cornell",2,"OT","","EC"
2013,"2013-01-25","St. Lawrence",4,"@","Dartmouth",2,"","","EC"
2013,"2013-01-25","Clarkson",5,"@","Harvard",1,"","","EC"
2013,"2013-01-25","Maine",4,"@","Boston College",1,"","","HE"
2013,"2013-01-25","New Hampshire",2,"@","Merrimack",3,"","","HE"
2013,"2013-01-25","Massachusetts-Lowell",4,"@","Northeastern",4,"OT","","HE"
2013,"2013-01-25","Boston University",3,"@","Providence",2,"","","HE"
2013,"2013-01-25","Massachusetts",3,"@","Vermont",2,"","","HE"
2013,"2013-01-25","Nebraska-Omaha",5,"@","Bemidji State",3,"","","WC"
2013,"2013-01-25","Minnesota State",2,"@","Minnesota",1,"","","WC"
2013,"2013-01-25","St. Cloud State",3,"@","North Dakota",1,"","","WC"
2013,"2013-01-25","Alaska-Anchorage",2,"@","Wisconsin",5,"","","WC"
2013,"2013-01-25","Penn State",3,"@","Michigan State",5,"","","NC"
2013,"2013-01-26","Robert Morris",1,"@","Air Force",4,"","","AH"
2013,"2013-01-26","Connecticut",1,"@","American International",1,"OT","","AH"
2013,"2013-01-26","Holy Cross",2,"@","Bentley",1,"","","AH"
2013,"2013-01-26","Mercyhurst",2,"@","Canisius",4,"","","AH"
2013,"2013-01-26","RIT",4,"@","Niagara",6,"","","AH"
2013,"2013-01-26","Bowling Green",1,"@","Miami",3,"","","CC"
2013,"2013-01-26","Ferris State",2,"@","Notre Dame",5,"","","CC"
2013,"2013-01-26","Lake Superior",1,"@","Ohio State",6,"","","CC"
2013,"2013-01-26","Northern Michigan",2,"@","Alaska",4,"","","CC"
2013,"2013-01-26","Michigan",1,"@","Western Michigan",5,"","","CC"
2013,"2013-01-26","Yale",1,"@","Colgate",4,"","","EC"
2013,"2013-01-26","Brown",3,"@","Cornell",0,"","","EC"
2013,"2013-01-26","Clarkson",1,"@","Dartmouth",5,"","","EC"
2013,"2013-01-26","St. Lawrence",4,"@","Harvard",3,"OT","","EC"
2013,"2013-01-26","Maine",3,"@","Boston College",1,"","","HE"
2013,"2013-01-26","Providence",3,"@","Boston University",3,"OT","","HE"
2013,"2013-01-26","Northeastern",4,"@","Massachusetts-Lowell",5,"OT","","HE"
2013,"2013-01-26","Merrimack",2,"@","New Hampshire",6,"","","HE"
2013,"2013-01-26","Massachusetts",2,"@","Vermont",3,"","","HE"
2013,"2013-01-26","Nebraska-Omaha",2,"@","Bemidji State",1,"","","WC"
2013,"2013-01-26","Minnesota",4,"@","Minnesota State",1,"","","WC"
2013,"2013-01-26","St. Cloud State",2,"@","North Dakota",2,"OT","","WC"
2013,"2013-01-26","Alaska-Anchorage",1,"@","Wisconsin",2,"","","WC"
2013,"2013-01-26","Penn State",3,"@","Michigan State",2,"","","NC"
2013,"2013-01-27","Sacred Heart",2,"@","Princeton",5,"","","NC"
2013,"2013-01-29","Canisius",2,"@","Mercyhurst",5,"","","AH"
2013,"2013-02-01","American International",2,"@","Air Force",2,"OT","","AH"
2013,"2013-02-01","Army",1,"@","Mercyhurst",1,"OT","","AH"
2013,"2013-02-01","Bentley",1,"@","Niagara",2,"","","AH"
2013,"2013-02-01","Connecticut",3,"@","RIT",1,"","","AH"
2013,"2013-02-01","Sacred Heart",3,"@","Robert Morris",6,"","","AH"
2013,"2013-02-01","Lake Superior",1,"@","Bowling Green",4,"","","CC"
2013,"2013-02-01","Western Michigan",3,"@","Ferris State",1,"","","CC"
2013,"2013-02-01","Alaska",1,"@","Miami",4,"","","CC"
2013,"2013-02-01","Notre Dame",3,"@","Ohio State",6,"","","CC"
2013,"2013-02-01","Michigan State",2,"@","Michigan",3,"","","CC"
2013,"2013-02-01","Quinnipiac",1,"@","Brown",1,"OT","","EC"
2013,"2013-02-01","Colgate",4,"@","Clarkson",4,"OT","","EC"
2013,"2013-02-01","Harvard",0,"@","Rensselaer",3,"","","EC"
2013,"2013-02-01","Cornell",2,"@","St. Lawrence",4,"","","EC"
2013,"2013-02-01","Dartmouth",2,"@","Union",2,"OT","","EC"
2013,"2013-02-01","Princeton",2,"@","Yale",4,"","","EC"
2013,"2013-02-01","Vermont",1,"@","Boston College",4,"","","HE"
2013,"2013-02-01","Massachusetts-Lowell",0,"@","Merrimack",1,"","","HE"
2013,"2013-02-01","Providence",2,"@","Maine",2,"OT","","HE"
2013,"2013-02-01","New Hampshire",3,"@","Northeastern",1,"","","HE"
2013,"2013-02-01","Boston University",1,"@","Massachusetts",5,"","","HE"
2013,"2013-02-01","St. Cloud State",4,"@","Bemidji State",0,"","","WC"
2013,"2013-02-01","Colorado College",2,"@","Alaska-Anchorage",2,"OT","","WC"
2013,"2013-02-01","Denver",3,"@","Minnesota-Duluth",0,"","","WC"
2013,"2013-02-01","Wisconsin",1,"@","North Dakota",1,"OT","","WC"
2013,"2013-02-01","Michigan Tech",3,"@","Nebraska-Omaha",4,"","","WC"
2013,"2013-02-02","American International",2,"@","Air Force",1,"OT","","AH"
2013,"2013-02-02","Holy Cross",0,"@","Canisius",3,"","","AH"
2013,"2013-02-02","Army",1,"@","Mercyhurst",8,"","","AH"
2013,"2013-02-02","Bentley",4,"@","Niagara",6,"","","AH"
2013,"2013-02-02","Connecticut",1,"@","RIT",7,"","","AH"
2013,"2013-02-02","Sacred Heart",4,"@","Robert Morris",7,"","","AH"
2013,"2013-02-02","Lake Superior",3,"@","Bowling Green",7,"","","CC"
2013,"2013-02-02","Western Michigan",2,"@","Ferris State",2,"OT","Ferris State wins shootout, 2-1","CC"
2013,"2013-02-02","Alaska",2,"@","Miami",6,"","","CC"
2013,"2013-02-02","Notre Dame",2,"@","Ohio State",2,"OT","Notre Dame wins shootout, 1-0 (4 rounds)","CC"
2013,"2013-02-02","Princeton",1,"@","Brown",5,"","","EC"
2013,"2013-02-02","Cornell",3,"@","Clarkson",6,"","","EC"
2013,"2013-02-02","Dartmouth",0,"@","Rensselaer",3,"","","EC"
2013,"2013-02-02","Colgate",3,"@","St. Lawrence",3,"OT","","EC"
2013,"2013-02-02","Quinnipiac",6,"@","Yale",2,"","","EC"
2013,"2013-02-02","Merrimack",4,"@","New Hampshire",1,"","","HE"
2013,"2013-02-02","St. Cloud State",4,"@","Bemidji State",1,"","","WC"
2013,"2013-02-02","Colorado College",3,"@","Alaska-Anchorage",3,"OT","","WC"
2013,"2013-02-02","Denver",4,"@","Minnesota-Duluth",3,"","","WC"
2013,"2013-02-02","Wisconsin",1,"@","North Dakota",4,"","","WC"
2013,"2013-02-02","Michigan Tech",2,"@","Nebraska-Omaha",1,"OT","","WC"
2013,"2013-02-03","Holy Cross",5,"@","Canisius",1,"","","AH"
2013,"2013-02-03","Massachusetts-Lowell",3,"@","Maine",4,"OT","","HE"
2013,"2013-02-05","Mercyhurst",8,"@","Robert Morris",1,"","","AH"
2013,"2013-02-07","Niagara",0,"@","Canisius",2,"","","AH"
2013,"2013-02-08","Air Force",4,"@","Mercyhurst",2,"","","AH"
2013,"2013-02-08","RIT",0,"@","Robert Morris",3,"","","AH"
2013,"2013-02-08","Michigan State",1,"@","Bowling Green",2,"","","CC"
2013,"2013-02-08","Michigan",4,"@","Notre Dame",7,"","","CC"
2013,"2013-02-08","Ferris State",3,"@","Northern Michigan",1,"","","CC"
2013,"2013-02-08","Ohio State",1,"@","Alaska",6,"","","CC"
2013,"2013-02-08","Miami",0,"@","Western Michigan",2,"","","CC"
2013,"2013-02-08","Union",1,"@","Clarkson",2,"","","EC"
2013,"2013-02-08","Princeton",4,"@","Colgate",2,"","","EC"
2013,"2013-02-08","Quinnipiac",4,"@","Cornell",1,"","","EC"
2013,"2013-02-08","Rensselaer",4,"@","St. Lawrence",3,"OT","","EC"
2013,"2013-02-08","Colorado College",1,"@","Denver",1,"OT","","WC"
2013,"2013-02-08","Alaska-Anchorage",5,"@","Michigan Tech",4,"","","WC"
2013,"2013-02-08","Minnesota",4,"@","St. Cloud State",2,"","","WC"
2013,"2013-02-08","Minnesota State",4,"@","Minnesota-Duluth",2,"","","WC"
2013,"2013-02-08","North Dakota",2,"@","Nebraska-Omaha",1,"","","WC"
2013,"2013-02-08","Bemidji State",2,"@","Wisconsin",2,"OT","","WC"
2013,"2013-02-08","Alabama-Huntsville",0,"@","Penn State",4,"","","NC"
2013,"2013-02-09","Air Force",2,"@","Mercyhurst",2,"OT","","AH"
2013,"2013-02-09","Canisius",0,"@","Niagara",2,"","","AH"
2013,"2013-02-09","RIT",4,"@","Robert Morris",3,"","","AH"
2013,"2013-02-09","Bowling Green",1,"@","Michigan State",3,"","","CC"
2013,"2013-02-09","Michigan",4,"@","Notre Dame",6,"","","CC"
2013,"2013-02-09","Ferris State",0,"@","Northern Michigan",3,"","","CC"
2013,"2013-02-09","Ohio State",3,"@","Alaska",1,"","","CC"
2013,"2013-02-09","Miami",4,"@","Western Michigan",0,"","","CC"
2013,"2013-02-09","Rensselaer",6,"@","Clarkson",2,"","","EC"
2013,"2013-02-09","Quinnipiac",3,"@","Colgate",2,"","","EC"
2013,"2013-02-09","Princeton",1,"@","Cornell",0,"","","EC"
2013,"2013-02-09","Union",2,"@","St. Lawrence",4,"","","EC"
2013,"2013-02-09","Maine",0,"@","Vermont",3,"","","HE"
2013,"2013-02-09","Denver",5,"@","Colorado College",6,"OT","","WC"
2013,"2013-02-09","Alaska-Anchorage",1,"@","Michigan Tech",6,"","","WC"
2013,"2013-02-09","Minnesota",3,"@","St. Cloud State",4,"","","WC"
2013,"2013-02-09","Minnesota State",5,"@","Minnesota-Duluth",1,"","","WC"
2013,"2013-02-09","North Dakota",5,"@","Nebraska-Omaha",2,"","","WC"
2013,"2013-02-09","Bemidji State",2,"@","Wisconsin",3,"","","WC"
2013,"2013-02-09","Alabama-Huntsville",3,"@","Penn State",4,"","","NC"
2013,"2013-02-10","American International",3,"@","Army",0,"","","AH"
2013,"2013-02-10","Connecticut",4,"@","Bentley",1,"","","AH"
2013,"2013-02-10","Dartmouth",1,"@","Harvard",1,"OT","","EC"
2013,"2013-02-10","Massachusetts",2,"@","Merrimack",4,"","","HE"
2013,"2013-02-10","Providence",3,"@","New Hampshire",3,"OT","","HE"
2013,"2013-02-11","Bentley",0,"@","Connecticut",9,"","","AH"
2013,"2013-02-12","Yale",0,"@","Brown",1,"","","EC"
2013,"2013-02-12","Northern Michigan",2,"@","Michigan Tech",8,"","","NC"
2013,"2013-02-13","New Hampshire",0,"@","Providence",1,"","","HE"
2013,"2013-02-15","Canisius",1,"@","Air Force",3,"","","AH"
2013,"2013-02-15","Sacred Heart",0,"@","American International",4,"","","AH"
2013,"2013-02-15","Army",3,"@","Bentley",5,"","","AH"
2013,"2013-02-15","RIT",3,"@","Mercyhurst",2,"OT","","AH"
2013,"2013-02-15","Robert Morris",3,"@","Niagara",4,"","","AH"
2013,"2013-02-15","Holy Cross",4,"@","Connecticut",1,"","","AH"
2013,"2013-02-15","Bowling Green",2,"@","Ferris State",1,"OT","","CC"
2013,"2013-02-15","Alaska",1,"@","Lake Superior",5,"","","CC"
2013,"2013-02-15","Northern Michigan",5,"@","Michigan State",3,"","","CC"
2013,"2013-02-15","Notre Dame",1,"@","Miami",3,"","","CC"
2013,"2013-02-15","Western Michigan",1,"@","Ohio State",1,"OT","WMU wins shootout, 2-1 (4 rounds)","CC"
2013,"2013-02-15","Cornell",4,"@","Dartmouth",2,"","","EC"
2013,"2013-02-15","Colgate",1,"@","Harvard",4,"","","EC"
2013,"2013-02-15","Clarkson",3,"@","Princeton",2,"","","EC"
2013,"2013-02-15","St. Lawrence",2,"@","Quinnipiac",1,"","","EC"
2013,"2013-02-15","Brown",1,"@","Rensselaer",5,"","","EC"
2013,"2013-02-15","Yale",2,"@","Union",4,"","","EC"
2013,"2013-02-15","Boston College",1,"@","Merrimack",2,"OT","","HE"
2013,"2013-02-15","Boston University",3,"@","Maine",3,"OT","","HE"
2013,"2013-02-15","Vermont",2,"@","Northeastern",1,"","","HE"
2013,"2013-02-15","Massachusetts-Lowell",6,"@","Massachusetts",3,"","","HE"
2013,"2013-02-15","Minnesota-Duluth",2,"@","Bemidji State",4,"","","WC"
2013,"2013-02-15","Michigan Tech",2,"@","Minnesota State",4,"","","WC"
2013,"2013-02-15","Nebraska-Omaha",3,"@","Alaska-Anchorage",0,"","","WC"
2013,"2013-02-15","Minnesota",3,"@","Wisconsin",2,"","","WC"
2013,"2013-02-16","Canisius",2,"@","Air Force",3,"","","AH"
2013,"2013-02-16","Bentley",2,"@","Army",2,"OT","","AH"
2013,"2013-02-16","Connecticut",4,"@","Holy Cross",1,"","","AH"
2013,"2013-02-16","RIT",5,"@","Mercyhurst",3,"","","AH"
2013,"2013-02-16","Niagara",5,"@","Robert Morris",6,"OT","","AH"
2013,"2013-02-16","American International",9,"@","Sacred Heart",1,"","","AH"
2013,"2013-02-16","Bowling Green",3,"@","Ferris State",4,"","","CC"
2013,"2013-02-16","Alaska",2,"@","Lake Superior",4,"","","CC"
2013,"2013-02-16","Northern Michigan",2,"@","Michigan State",4,"","","CC"
